,fips,Sex ratio,Population under 5,Population 5 to 9,Population 10 to 14,Population 15 to 19,Population 20 to 24,Population 25 to 34,Population 35 to 44,Population 45 to 54,Population 55 to 59,Population 60 to 64,Population 65 to 74,Population 75 to 84,Population over 85,Population White (including Hispanic),Population Black,Population Native American,Population Asian,Population Mixed,Population Hispanic,Population White (not Hispanic),Total Housing Units,Poverty Rate,Disability Rate,Less than high school graduate,Some college or associate's degree,Bachelor's degree or higher,High school graduate (or equivalency),LFPR rate total,LFPR 16 to 19 years,LFPR 20 to 24 years,LFPR 25 to 29 years,LFPR 30 to 34 years,LFPR 35 to 44 years,LFPR 45 to 54 years,LFPR 55 to 59 years,LFPR 60 to 64 years,LFPR 65 to 74 years,LFPR 75 years and over,LFPR White,LFPR Black,LFPR Hispanic,Unemployment rate total,Unemployment rate 16 to 19,Unemployment rate 20 to 24,Unemployment rate 25 to 29,Unemployment rate 30 to 34,Unemployment rate 35 to 44,Unemployment rate 45 to 54,Unemployment rate 55 to 59,Unemployment rate 60 to 64,Unemployment rate 65 to 74,Unemployment rate 75 years and over,Unemployment rate White,Unemployment rate Hispanic,Unemployment rate Black,Unemployment rate Male,Unemployment rate Female,Total Population,STEM,Service,Office,Infrastructure,Supply Chain,Margin,Result
2601,48217,99.6,5.9,6.6,6.7,6.9,5.5,10.9,10.6,12.4,7.7,6.2,11.8,6.8,2.0,86.0,6.6,1.1,0.4,1.9,20.6,70.6,16337,0.07661716055465616,0.10002111635109454,0.09664250017596959,0.19339058210741183,0.09907088055184064,0.21211374674456254,57.9,41.2,78.1,76.8,81.9,84.8,80.5,62.7,50.2,27.7,6.7,54.5,60.7,72,6.3,16.9,11.6,5.6,3.4,3.8,6.8,6.1,5.2,3.9,1.4,5.5,4.2,21.2,7.2,4.4,11193,0.28062181720718304,0.13830072366657734,0.2121861877959439,0.15858125614223176,0.21031001518806397,-0.6071930882057465,R
2602,48219,99.5,6.7,6.8,8.0,8.7,7.4,13.5,11.6,11.0,5.9,6.1,8.2,4.0,2.0,88.4,3.2,0.5,0.4,2.4,47.8,46.9,9384,0.09382800090764692,0.09014068527342864,0.13592012707056955,0.21715452688904016,0.10432266848196052,0.1725096437485818,62.4,44.3,70.6,78.8,82.5,81.8,81.4,67.7,55.4,29.1,7.3,58.6,62.2,66.3,7.5,35.9,11.1,9.3,7.2,2.4,4.4,5.1,3.5,2.5,8.8,5.5,9,2.5,5.9,5.7,7304,0.3161281489594743,0.12719058050383353,0.1897590361445783,0.20194414019715223,0.16497809419496168,-0.6239506172839506,R
2603,48221,95.0,5.4,6.0,5.9,6.0,4.6,10.5,9.7,12.0,7.8,7.5,14.1,8.2,2.3,95.2,0.8,1.1,0.7,1.3,12.4,84.2,26396,0.06228264306038571,0.05340921066498051,0.07062914954157445,0.18794393508272736,0.14336600274001476,0.18132574560016862,54.4,43.2,86.1,76.7,82.4,76.6,77.3,67.8,51.4,22.6,8.8,52.3,63.2,72,3.8,15.7,9.3,1.7,1.6,1.0,2.9,5.1,2.9,3.4,1.8,3.9,1.3,35.3,1.8,5.1,18825,0.35144754316069055,0.10762284196547145,0.1951128818061089,0.13328021248339975,0.21253652058432934,-0.6406686948772318,R
2604,48223,96.4,6.3,6.6,7.6,6.5,5.8,12.2,11.6,12.3,7.1,5.6,10.7,5.8,1.7,84.5,7.1,0.3,0.7,2.0,16.9,73.3,15381,0.09028290282902829,0.08993147074327885,0.08905289052890529,0.1883675979616939,0.13055701985591284,0.21866104375329468,60.3,37.9,74.7,82.4,85.0,81.9,77.5,65.9,48.1,31.8,9.3,58.5,62.9,66.9,4.2,8.6,4.4,9.8,10.3,2.7,2.3,0.5,2.3,1,1.2,4.9,2.2,3,5.4,3.1,12792,0.3313008130081301,0.14532520325203252,0.20700437773608504,0.11726078799249531,0.19910881801125704,-0.6068000752775861,R
2605,48225,118.6,5.1,6.2,4.9,5.2,6.1,9.6,13.4,13.7,7.4,7.0,11.5,7.3,2.5,69.7,25.7,0.4,0.4,1.8,11.1,61.8,11764,0.11732196431391126,0.08274119690510026,0.10879519974735512,0.20016842991736408,0.082688562555924,0.22690667929891048,44.1,17.4,64.1,75.4,71.1,54.2,59,53.5,38.3,21.3,3.8,46.5,39.9,39.5,1.8,4.8,4,2.1,0.0,3.6,1.2,1.1,0.0,0,0,1.6,2.2,2.3,2.4,1.4,6428,0.328562538892346,0.16303671437461106,0.17937149968886124,0.11683260734287493,0.21219663970130678,-0.5028607755880483,R
2606,48227,124.4,6.4,5.9,6.5,6.5,6.9,15.2,14.6,13.5,6.4,5.4,7.1,4.3,1.5,83.4,5.6,1.2,0.7,3.2,42.5,48.7,13180,0.11069238411730446,0.09722840796190346,0.13080269964712735,0.23060056870738976,0.08215423618486416,0.2420089759841036,52.8,38.1,71.2,65.3,59.9,58.3,63.2,54.1,53.6,26.1,11.8,60.5,52.6,44.6,7.0,32.2,8.9,8.4,2.7,5.5,7.9,4.9,0.0,0,0,5.7,9.6,6,5.2,7.1,10158,0.3118724158298878,0.14215396731640087,0.23301831069108092,0.15012797794841504,0.1628273282142154,-0.5844155844155844,R
2607,48229,101.0,4.8,10.1,5.1,7.1,6.5,15.9,12.6,10.0,6.4,6.3,8.2,5.8,1.3,67.4,2.0,0.0,0.8,2.7,77.8,17.3,1579,0.08323699421965318,0.13005780346820808,0.27196531791907513,0.08410404624277457,0.07687861271676301,0.22052023121387282,36.0,5,39.5,19.9,37.3,55.7,58.6,61.9,27.4,26.2,0.0,46,48.3,32.7,6.6,0,0,0,0.0,16.8,0,17.2,0.0,0,0,11,5.8,0,13.1,0.0,779,0.12836970474967907,0.33119383825417203,0.08857509627727857,0.2888318356867779,0.16302952503209242,-0.3502145922746781,R
2608,48231,96.6,6.3,6.6,6.9,7.5,6.9,12.2,11.7,13.1,7.1,6.1,9.2,5.0,1.5,79.9,7.8,1.1,1.3,2.1,16.4,71.6,37798,0.10836284317817663,0.09970512596103354,0.09382110974969368,0.2016588347762862,0.12485693896511331,0.21505607992567558,58.7,36.5,73.7,75.5,80.1,76.4,75.4,64.8,53.4,26.0,7.8,58.7,54,65.2,5.1,19.3,10.4,7.7,2.9,4.1,3,1.8,2.4,1.8,4.3,4.9,4.1,8.3,4.6,4.4,29560,0.36907983761840324,0.1209742895805142,0.22584573748308526,0.13792286874154264,0.14617726657645466,-0.5248335362852035,R
2609,48233,101.9,6.5,7.5,6.8,7.6,6.1,11.7,12.1,11.8,7.4,6.3,9.3,5.1,1.8,89.2,1.6,1.6,0.4,4.2,23.3,70.4,10643,0.0956506045840101,0.12169885098959274,0.08734885399747339,0.23966792997653852,0.09745533297238766,0.20760392227636407,56.6,44.5,77.8,73.5,84.1,72.9,76.2,61.6,34.3,22.8,9.4,54.6,47.5,66.8,6.7,9.4,18.1,0,13.4,6.3,3.9,1.1,7.9,0,0,6.7,7.5,2,6.9,7.1,5818,0.23667927122722585,0.14850464077002407,0.19388105878308698,0.1880371261601925,0.2328979030594706,-0.7655306052661576,R
2610,48235,107.2,4.1,10.4,9.6,6.5,5.3,9.9,9.0,13.2,5.9,9.3,9.0,4.7,3.1,76.1,4.1,0.0,0.0,0.9,25.6,69.9,909,0.08799342105263158,0.0649671052631579,0.03700657894736842,0.2837171052631579,0.08717105263157894,0.22203947368421054,59.3,56,58.1,93.3,58.9,81.4,81.8,47.9,54.7,37.0,11.0,55.1,100,67.5,5.8,68.6,34,0,0.0,0.0,0,0.0,0.0,0,0,1.5,0,69.4,4.4,0.0,586,0.3310580204778157,0.051194539249146756,0.21331058020477817,0.17747440273037543,0.22696245733788395,-0.718785151856018,R
2611,48237,133.0,5.4,5.1,6.9,7.8,6.3,13.7,13.2,12.6,6.4,5.6,9.9,5.8,1.4,92.9,5.0,0.3,0.1,0.8,16.9,77.2,4166,0.086726893676164,0.09117442668519805,0.10479499652536484,0.18582348853370395,0.0876997915218902,0.25489923558026406,45.9,44.1,27.7,37.4,67.3,53.8,76.1,57.7,51.8,16.8,9.6,52.6,5.2,25.9,3.9,9.5,6.5,5.1,2.8,4.8,2.8,5.8,0.0,0,0,4,3.3,0,2.5,5.6,2502,0.3029576338928857,0.1111111111111111,0.22981614708233414,0.21103117505995203,0.145083932853717,-0.8162347964040191,R
2612,48239,97.5,6.8,6.7,8.0,6.3,5.7,11.5,13.3,11.0,7.8,5.5,9.3,5.2,2.8,87.1,6.8,0.0,1.1,1.7,33.1,58.5,6729,0.0921340449733135,0.11208329687636713,0.10700848718173069,0.2300288739172281,0.10945839531017587,0.19091784058097822,59.8,44.9,76.8,81.2,68.3,88.1,75.7,59.7,59.3,24.6,8.1,55.9,57.9,68.2,3.4,23.3,7.6,2.5,0.0,2.8,1.7,1.3,1.8,0,0,2.4,5.4,0,2.1,3.2,4981,0.25496888175065247,0.11885163621762698,0.1738606705480827,0.24372615940574183,0.208592652077896,-0.6607901778687234,R
2613,48241,97.3,5.9,6.8,7.3,6.6,5.6,11.3,10.8,12.7,7.1,6.5,11.5,5.6,2.3,77.3,16.6,0.3,0.5,1.4,6.7,74.5,17280,0.11833833404772111,0.08590512930418631,0.08747678239748535,0.1763466209458494,0.07411773110444349,0.2751107301043006,52.4,36.3,67.7,67.4,68.8,73.9,69.8,61.1,43.1,26.7,9.9,51,61.6,49.7,8.2,29,11.6,21.7,4.3,7.0,4.9,1.7,1.4,11.1,0,8,13.5,7.7,7.1,6.7,9267,0.28984568900399266,0.1486996870616165,0.16823135858422358,0.17265565986835005,0.2205676054818172,-0.6141823073473832,R
2614,48243,78.9,2.7,2.9,8.7,4.6,5.3,3.4,9.8,10.3,5.9,12.3,25.5,6.6,1.9,96.7,1.0,0.0,0.0,0.8,39.8,58.4,1913,0.03919491525423729,0.06408898305084745,0.15148305084745764,0.15148305084745764,0.10646186440677965,0.0858050847457627,42.2,0,8.4,76.6,93.3,100.0,64.3,48.5,61.2,15.0,18.8,31.3,0,68.2,4.3,0,0,0,0.0,13.6,0,0.0,0.0,4.7,0,1,7.6,0,0.0,7.9,522,0.4329501915708812,0.06321839080459771,0.18199233716475097,0.30842911877394635,0.013409961685823755,-0.2168582375478927,R
2615,48245,104.6,6.9,6.9,6.3,6.4,7.0,14.7,12.8,12.2,6.4,6.1,8.0,4.4,1.8,58.3,33.7,0.4,3.8,1.7,20.7,40.6,108535,0.10666940344834491,0.08621863548070569,0.10237399122894847,0.22446782946512606,0.12730039850211267,0.21117608186314757,55.9,33.1,70.8,70.8,71.1,70.6,68.1,66.0,47.5,24.0,7.2,56.6,54.3,56.3,4.9,12.6,6,8.2,4.4,4.0,3.8,2.3,3.3,4.9,5.8,4.1,5.6,5.7,4.9,4.2,78338,0.3149046439786566,0.15405039699762568,0.20237943271464678,0.15692256631519824,0.1717429599938727,-0.015797971696619846,R
2616,48247,95.6,9.9,7.0,9.4,9.2,6.4,9.7,11.6,7.0,6.5,9.1,7.5,5.2,1.5,98.7,0.3,0.0,0.0,0.7,91.3,8.1,2468,0.1546474358974359,0.10523504273504274,0.14289529914529914,0.15518162393162394,0.08733974358974358,0.22702991452991453,58.0,45,67.6,49.8,84.4,84.8,75.9,71.3,60.8,19.5,8.9,64.8,0,57.5,10.6,47.9,20.3,0,9.1,15.6,0.4,0.0,0.0,3.9,0,6.5,11.1,0,8.1,7.5,1323,0.19047619047619047,0.25547996976568405,0.08919123204837491,0.1436130007558579,0.32123960695389264,0.1787819253438114,D
2617,48249,96.5,7.6,7.9,7.9,7.6,6.3,13.2,12.1,11.2,5.4,5.8,8.5,4.8,1.6,95.2,0.7,0.5,0.5,0.9,80.3,18.0,16365,0.13878933993614387,0.09812992767316088,0.14211246497686844,0.1755066136704242,0.07897308920310159,0.24154557894050954,55.0,20.1,67.7,75.2,78.2,75.4,75.9,66.3,42.0,20.8,2.8,51.8,76,55.5,5.2,7.3,7.2,9,10.7,3.7,2.5,2.7,0.0,6.3,0,1.8,5.8,0,5.7,4.4,12049,0.29222342103079096,0.1368578305253548,0.20665615403767948,0.1760312059092041,0.18823138849697071,-0.09759309386202356,R
2618,48251,99.8,6.6,7.1,7.8,7.1,6.1,12.7,13.0,13.3,7.0,5.5,8.4,4.3,1.2,90.7,3.6,0.5,1.0,1.9,21.4,72.0,62000,0.06737233918808887,0.06323135977666627,0.08968244736536,0.21222907215695397,0.12220542049552169,0.24245667093172038,62.8,36.9,76.7,81.7,78.8,80.4,79.1,72.1,57.1,23.4,7.2,61.9,59.8,67.1,3.5,12.9,5.1,4.4,3.3,3.4,2.2,1.6,3.3,1.9,0,3.4,2.7,4.1,3.0,3.5,60517,0.301088950212337,0.11167110068245287,0.18455971049457176,0.11482723862716261,0.28785299998347574,-0.5299083587892253,R
2619,48253,168.9,4.4,4.1,5.9,4.6,7.2,18.1,15.7,13.0,7.2,4.6,8.7,4.7,1.8,70.2,14.5,0.6,0.4,5.7,27.5,54.1,7337,0.05462607153414129,0.06662725391664204,0.15418267809636418,0.1851610996157257,0.07407626367129766,0.27673662429796037,30.6,20.4,38.5,22.4,23.1,25.0,44.8,55.5,43.8,23.6,6.9,41,5.7,28.1,3.2,13.5,11.7,0.5,1.0,0.3,0.8,5.0,2.3,1,12.2,2.7,4.4,0,1.6,3.8,3806,0.3717813977929585,0.16473988439306358,0.18418286915396742,0.11534419337887546,0.16395165528113506,-0.6914404391039906,R
2620,48255,143.0,5.9,6.1,5.4,7.3,6.6,18.2,13.8,11.1,6.0,5.7,7.3,4.5,2.2,76.1,6.8,0.2,1.0,3.9,54.7,35.8,5995,0.07491110233109442,0.05389174239431055,0.15993678387988938,0.1721849071513236,0.09182141446068748,0.24875543263532202,43.9,31.7,49.2,44.8,42.3,56.8,62.9,48.9,47.0,29.1,2.0,49.4,14.9,44.6,5.1,31.8,4.8,4.1,6.5,5.7,2,1.5,0.7,0,0,2.8,7.5,4.8,4.3,3.2,4074,0.3087874324987727,0.16838487972508592,0.2106038291605302,0.19096710849288168,0.1212567501227295,-0.5205635948210205,R
2621,48257,96.5,7.2,7.7,8.1,7.3,5.6,13.4,14.0,13.2,6.4,5.4,7.3,3.4,1.1,81.4,11.8,0.4,1.3,2.5,21.4,63.7,41433,0.07901804899011602,0.08675333046841427,0.09279114740008594,0.2338740868070477,0.14691663085517834,0.22306617963042544,66.8,40.2,81.5,84.0,79.2,85.8,80.6,72.9,56.3,27.3,5.7,64.6,68.3,74.6,5.6,21.7,10.9,6.2,5.2,2.7,5.4,3.3,3.3,2.1,1.3,5,5.6,8.5,4.7,5.3,43154,0.37347638689345136,0.12290865273207582,0.23432358529916114,0.1362561987301293,0.13303517634518236,-0.33885186360590996,R
2622,48259,96.4,4.8,5.7,8.3,7.4,5.3,9.4,12.8,13.2,7.6,6.4,10.9,5.2,2.8,89.9,0.6,0.5,0.9,4.3,23.9,72.3,16089,0.031743739348950056,0.06741573033707865,0.04349961006325641,0.18690967909650213,0.2648103752058,0.12986337771872564,62.0,49.5,74.1,89.1,80.7,85.0,82.6,71.5,55.5,27.3,8.7,59.4,61.7,70.5,4.0,7,10.3,10.3,6.9,3.1,1.3,0.0,0.5,5.3,0,3.7,4.3,0,4.5,2.8,14020,0.4684022824536377,0.1130527817403709,0.1999286733238231,0.10820256776034237,0.11041369472182597,-0.5316422198699531,R
2623,48261,97.2,17.6,2.6,8.6,1.9,1.9,14.8,6.3,12.3,7.0,1.4,16.7,2.1,6.5,99.8,0.0,0.0,0.0,0.0,94.7,5.3,277,0.0175,0.0675,0.355,0.04,0.0075,0.1925,52.8,0,100,97.2,41.7,100.0,64.3,50.0,87.5,38.9,0.0,92.3,0,50,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,180,0.044444444444444446,0.16111111111111112,0.18333333333333332,0.5388888888888889,0.07222222222222222,-0.31958762886597936,R
2624,48263,83.8,3.4,9.7,5.9,8.0,0.0,3.7,16.2,8.2,7.7,9.0,14.8,9.6,3.7,91.5,0.9,2.0,0.0,0.5,14.1,83.8,491,0.0536779324055666,0.16699801192842942,0.05964214711729622,0.19284294234592445,0.19681908548707752,0.1272365805168986,54.5,51.6,0,38.9,100.0,100.0,71.7,94.0,50.0,27.1,0.0,58.7,0,39,4.0,68.8,0,0,0.0,0.0,0,0.0,0.0,0,0,4.5,0,0,0.0,0.0,214,0.4252336448598131,0.20093457943925233,0.19158878504672897,0.10747663551401869,0.07476635514018691,-0.7878787878787878,R
2625,48265,93.3,5.1,5.1,5.5,5.9,5.8,10.7,9.4,11.1,6.7,7.7,14.4,8.9,3.7,88.4,1.5,0.6,0.8,2.5,26.9,68.7,24636,0.0765706045170144,0.0891773079338497,0.07215128044100202,0.1828902379457121,0.13004442583676412,0.16344521201125764,54.8,39.5,73.7,86.9,82.6,79.0,80.4,71.6,51.9,27.8,9.5,49.6,49.5,69.5,5.2,36.6,8.5,1.5,2.6,4.6,2.9,1.8,5.9,5.1,3.6,4.1,7.6,1.7,4.4,3.1,15320,0.35613577023498694,0.19321148825065274,0.22134464751958224,0.12695822454308095,0.10234986945169713,-0.5173905208145612,R
2626,48267,98.3,6.4,3.9,5.7,7.3,3.1,7.2,9.7,10.5,5.8,11.3,16.2,9.4,3.3,92.1,1.1,0.3,0.0,2.9,21.8,75.7,3268,0.1389896734579961,0.08177504884175273,0.07284398548702205,0.16215461903432876,0.10968462182528607,0.19871615964275746,59.7,43.8,96.3,77.0,83.8,92.0,91.7,90.9,61.6,32.4,13.8,58,90.9,69.6,4.1,8.8,10.7,11.9,13.4,6.1,0,0.0,1.6,1.7,0,5.3,0,0,0.0,8.2,1259,0.3598093725178713,0.16044479745830023,0.16282764098490865,0.24463860206513105,0.07227958697378872,-0.7430191972076788,R
2627,48269,97.5,5.9,3.8,16.5,6.3,0.8,11.4,6.8,13.5,16.9,7.6,5.1,5.5,0.0,98.7,0.0,0.0,0.0,0.0,32.9,67.1,124,0.017964071856287425,0.16167664670658682,0.1317365269461078,0.20359281437125748,0.17365269461077845,0.2874251497005988,75.4,0,100,100.0,60.0,100.0,84.4,72.5,77.8,91.7,30.8,79.7,0,58.8,10.3,0,0,0,0.0,0.0,0,44.8,0.0,0,0,12.3,0,0,19.4,0.0,102,0.38235294117647056,0.23529411764705882,0.09803921568627451,0.20588235294117646,0.0784313725490196,-0.89937106918239,R
2628,48271,145.7,2.7,2.8,3.8,5.1,4.8,14.4,10.4,12.4,13.1,5.8,15.6,4.8,4.3,96.2,0.1,0.0,0.0,0.0,59.3,40.6,1995,0.11475922451532207,0.14978111319574733,0.11382113821138211,0.20075046904315197,0.08161350844277673,0.24577861163227016,39.2,0,41.4,60.0,24.6,78.8,48.1,79.4,27.8,4.9,7.5,35.7,0,42,2.8,0,8.3,40.6,0.0,0.0,0,0.0,0.0,0,0,6.8,0,0,4.3,0.0,968,0.2975206611570248,0.3419421487603306,0.07024793388429752,0.11363636363636363,0.17665289256198347,-0.43543356207111666,R
2629,48273,102.2,6.9,7.4,5.8,8.9,15.5,14.0,10.5,9.2,4.3,4.5,7.3,3.9,1.8,88.5,3.3,0.2,2.2,2.2,72.9,20.2,13283,0.1743900442115605,0.07159816603897168,0.0932536433600786,0.15600949729818242,0.13758801375470772,0.15158834124774848,60.0,28.3,68.1,79.0,83.8,81.6,77.7,73.9,46.4,23.7,8.9,61.4,50,61.6,8.5,24.4,9.8,11.4,13.9,4.5,6.4,2.0,3.0,6,0,5.4,9.2,14.9,7.7,8.1,7858,0.28455077627895137,0.16874522779333165,0.21137694069737847,0.15054721303130567,0.18477984219903285,-0.017361111111111112,R
2630,48275,99.2,7.1,7.9,7.7,6.8,5.7,9.6,10.3,12.1,6.1,8.3,9.3,6.3,2.7,84.8,5.6,0.2,1.1,2.6,34.3,58.2,2033,0.07389162561576355,0.1055594651653765,0.10520760028149191,0.17804363124560169,0.11646727656579874,0.20513722730471498,54.5,14.3,71.8,80.2,73.2,85.3,78.4,65.8,57.7,19.4,6.6,51.8,55.8,58.1,3.7,0,23.5,0,2.4,1.8,2,2.7,0.0,0,0,5.8,0,2.6,4.8,2.7,1104,0.2980072463768116,0.07971014492753623,0.1322463768115942,0.2916666666666667,0.1983695652173913,-0.6284340659340659,R
2631,48277,92.0,6.7,6.5,6.5,6.5,5.6,12.2,11.3,12.7,6.6,6.5,10.8,6.0,2.1,81.3,12.8,0.6,0.8,3.9,7.9,74.4,22774,0.11108269830716513,0.10885797575819567,0.08865647215261085,0.2110673553930343,0.1176034368127653,0.20758962819004756,57.8,40.5,76,79.1,78.8,80.0,79.4,58.9,50.8,23.6,9.4,55.5,65.1,69.8,4.8,21.7,10,4,5.1,3.1,2.9,2.2,0.6,8.4,0.8,3.8,4.8,7.6,4.7,2.9,15651,0.28637147786083955,0.15296147211040828,0.22266947798862693,0.13564628458245478,0.20235128745767045,-0.5737337934894133,R
2632,48279,100.7,7.3,7.8,8.2,7.5,5.7,11.6,11.6,11.4,7.1,5.3,8.1,5.6,2.9,90.1,3.9,0.4,0.6,2.6,55.6,39.3,6074,0.11864925525402979,0.09804121607835135,0.13966537441338503,0.19883697204652112,0.09202203631911855,0.1979187920832483,59.2,25,76.1,80.8,84.6,83.4,73.2,72.6,58.8,27.4,5.1,55,62.8,63,3.6,11,6.3,1.3,11.0,1.5,0.3,1.8,4.6,3.4,17.9,4.6,1.9,16.3,3.9,2.2,4188,0.37679083094555876,0.1069723018147087,0.18958930276981853,0.18911174785100288,0.13753581661891118,-0.6079365079365079,R
2633,48281,99.9,5.4,4.2,8.1,6.7,5.1,10.2,12.6,14.8,6.7,7.4,11.4,5.4,2.0,87.3,4.6,0.6,1.2,3.8,19.4,72.6,9401,0.08022939576682038,0.14213077923613573,0.04759370935319853,0.27444720350005913,0.11658980726025778,0.1990658625990304,57.5,36.2,74.5,76.5,85.7,78.7,83.2,69.8,50.4,13.1,6.1,53.3,71.8,67.7,6.6,14.3,5.8,15,3.9,6.6,4.3,9.1,4.6,3.2,0,7,5.5,4.2,6.4,6.5,6755,0.4088823094004441,0.14833456698741673,0.19022945965951146,0.11102886750555144,0.14152479644707625,-0.5714010962592557,R
2634,48283,139.7,4.4,5.3,6.3,5.2,8.2,18.0,13.3,13.9,4.7,3.7,8.7,6.9,1.4,87.0,1.5,0.0,0.2,3.7,84.1,13.2,3056,0.0854964308890331,0.0918234912394549,0.21398442569759896,0.07381570408825439,0.063595068137573,0.2926670992861778,45.1,4.4,41.1,74.1,61.9,38.3,74.6,60.0,38.0,18.9,0.0,30.6,0,48.7,3.4,0,21.9,1.7,0.0,0.0,1.8,7.1,0.0,0,0,5.1,3.3,0,3.7,3.5,1967,0.32435180477885106,0.12455516014234876,0.20640569395017794,0.26080325368581597,0.0838840874428063,-0.11762261014131338,R
2635,48285,93.9,6.0,7.2,6.7,6.3,4.9,10.4,10.1,11.4,6.8,6.8,12.3,7.2,3.7,78.7,6.4,0.2,0.5,2.9,18.9,73.5,10479,0.05742687096365708,0.06508800810434343,0.05660377358490566,0.17038115740154489,0.10301380270988983,0.2474357350892744,59.6,53.1,73.4,88.8,86.8,89.5,79.1,74.5,60.7,29.4,6.2,57.6,55.6,68.4,3.2,13.7,5.7,3.9,2.4,3.3,2.5,0.0,0.5,0,12.6,2.2,5.9,8,2.8,2.3,7003,0.3162930172783093,0.10438383549907182,0.19163215764672284,0.16521490789661575,0.22247608167928032,-0.7326664705305482,R
2636,48287,100.0,6.2,5.4,6.4,7.4,6.7,10.3,12.5,11.5,6.5,8.3,10.8,5.9,2.1,81.8,11.2,0.0,1.1,1.0,23.7,63.3,7763,0.08492831671639618,0.06244087038789026,0.08347281857215633,0.21679644858452807,0.09162360817989958,0.21781529728549595,60.9,46.9,76.3,81.0,83.4,86.5,85.4,53.6,54.5,26.2,14.5,57.7,58.6,71.4,2.5,22.6,0.5,0,3.8,1.8,0.6,3.4,0.0,0,0,0.3,2.4,15.8,1.3,1.6,5775,0.2961038961038961,0.10493506493506494,0.23445887445887445,0.19722943722943723,0.16727272727272727,-0.5570668974897984,R
2637,48289,99.0,6.1,6.2,6.6,5.8,5.8,9.3,10.9,10.0,6.9,8.0,14.0,7.4,2.8,89.0,6.8,0.6,0.8,0.9,14.6,76.1,9791,0.0995943792553962,0.11060408518035637,0.0938722294654498,0.1713747645951036,0.06794147472113574,0.23134868897580763,48.6,17.7,72.6,72.6,74.7,76.3,77.8,72.5,37.3,15.9,5.4,48.6,46.3,53.3,6.6,17.6,23.2,7.9,0.0,3.9,6.5,5.5,0.4,0,11.5,5.8,7,17.1,6.9,6.4,4517,0.30506973655080805,0.166924950188178,0.19991144564976754,0.186185521363737,0.14190834624750942,-0.7437168549688725,R
2638,48291,97.5,7.1,6.7,7.8,6.7,6.7,14.3,12.6,12.8,6.8,5.3,8.1,3.8,1.0,80.5,9.9,0.6,0.5,1.0,24.8,63.3,31362,0.0790195406239287,0.0983264250319444,0.14529248605354192,0.20770093807460965,0.06268893944588151,0.26046373920902544,51.5,31,67.9,61.3,62.6,59.5,64.8,61.6,43.6,21.2,9.7,50.8,45.8,56,7.0,17.7,13.6,9.5,7.2,4.4,5.1,7.2,0.2,2.6,0,7.1,6.2,7.7,6.3,7.5,23094,0.2380704945007361,0.12293236338442885,0.18459340088334633,0.22079327963973328,0.23361046159175544,-0.5971568827981182,R
2639,48293,105.3,6.3,6.0,6.2,6.4,5.9,12.6,12.2,11.5,7.1,6.9,11.3,5.6,1.9,76.9,17.2,1.7,0.8,1.1,21.9,58.7,10731,0.11246249464209172,0.09954993570510073,0.12082083154736391,0.22101371624517788,0.07629661380197171,0.21474496356622375,52.3,40.6,57.1,77.1,77.0,68.5,71.3,63.1,43.8,17.6,7.7,46.8,58.2,66.2,6.7,34.2,23.6,7.4,1.4,3.9,1.9,4.3,6.2,3,0,7,6,6.5,7.4,3.4,6746,0.2647494811740291,0.16839608656981916,0.20189742069374444,0.18307144974799883,0.18188556181440854,-0.5031335898845519,R
2640,48295,101.5,7.5,8.1,6.9,6.7,5.0,17.0,9.6,9.6,6.7,5.9,8.4,6.6,2.1,81.8,0.5,1.9,1.9,3.9,32.0,62.5,1480,0.0843280708509819,0.07932229495571813,0.12052368117058145,0.18598382749326145,0.11590296495956873,0.2144782441278398,66.0,53.4,70.8,84.8,86.0,82.8,85.5,72.6,69.7,36.1,15.2,60.2,78.6,80.2,6.1,25.5,3.3,2.4,6.5,5.9,7.9,0.0,10.0,0,0,6.7,2.2,0,3.7,7.4,1184,0.2981418918918919,0.0785472972972973,0.17398648648648649,0.1866554054054054,0.2626689189189189,-0.7937915742793792,R
2641,48297,123.5,5.4,5.1,5.9,7.1,5.0,14.0,12.2,11.1,5.7,8.2,11.2,6.5,2.6,93.3,2.3,0.3,1.4,1.1,40.0,56.1,6264,0.07802916038210156,0.09693313222724988,0.10920060331825038,0.2050276520864756,0.06535947712418301,0.24484665661136248,46.4,60.3,62.5,66.2,50.6,55.3,56.1,58.3,52.0,21.9,5.9,52.1,1.1,38.7,2.4,2,15.9,0,0.0,0.0,4,0.0,2.3,0,0,2.8,1.7,100,3.3,1.7,3225,0.3553488372093023,0.09674418604651162,0.15472868217054264,0.173953488372093,0.21922480620155038,-0.668777206173328,R
2642,48299,96.9,3.9,4.2,4.4,3.5,4.0,9.1,6.8,11.2,6.7,9.9,19.5,13.3,3.5,92.4,0.7,1.5,0.3,2.8,10.4,86.4,15335,0.060029442233247916,0.10888174036312087,0.07933046180688076,0.17550842375006814,0.09895861730549044,0.14699307562292133,45.3,63.6,79.8,90.3,75.9,78.7,72.2,62.4,42.3,19.5,6.8,42,38.6,72.6,7.3,40.7,17.8,5.1,7.3,5.5,6,3.1,0.0,3,2.9,6.6,8.6,0,6.4,5.4,5023,0.3231136770854071,0.16265180171212423,0.23710929723272944,0.17260601234322118,0.10451921162651802,-0.6014218009478673,R
